1 1
1 15
1 20
1 30
1 35
1 39
1 41
1 43
1 46
1 48
1 49
1 3
1 33
1 41
1 40
1 10
1 0
1 2
1 18
1 37
1 38
1 39
1 51
1 52
1 56
1 59
1 69
1 74
1 72
1 60
1 56
1 54
1 47
1 42
1 40
1 4
1 24
1 27
